"k","seed","cpts","nit","nfolds","sum_loglik","ntests","test_steps","dataset"
9,20,0,500,20,-213.65190190639,2,"14, 4","all_evals_bbs_rtrg_304_17"
9,20,0,500,20,-252.449705571459,2,"19, 6","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-278.080112987517,2,"8, 20","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-381.7527707709,2,"22, 3","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-236.160727372235,2,"18, 12","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-320.854320067898,2,"7, 2","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-298.260178519843,2,"5, 11","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-290.729453727635,2,"11, 3","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-293.088441269897,2,"11, 24","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-279.903458048175,2,"2, 16","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-311.625414034568,2,"2, 11","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-244.037809754214,2,"8, 16","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-272.187495694921,2,"17, 2","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-269.915492611686,2,"15, 5","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-290.954539278949,2,"6, 16","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-293.088441269897,2,"11, 24","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-240.879916328281,2,"19, 24","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-312.477983841313,2,"13, 2","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-192.630941066693,2,"8, 19","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-347.250652312081,2,"20, 13","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-213.223680486924,2,"14, 4","all_evals_bbs_rtrg_304_17"
10,20,0,500,20,-262.232160445082,2,"19, 6","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-262.721376680442,2,"8, 20","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-336.077590971984,2,"22, 3","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-238.452427437486,2,"18, 12","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-291.685368799981,2,"7, 2","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-276.053245037264,2,"5, 11","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-269.165146674968,2,"11, 3","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-270.065060759724,2,"11, 24","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-254.858296378538,2,"2, 16","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-284.878295565765,2,"2, 11","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-223.437531788163,2,"8, 16","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-249.274251109622,2,"17, 2","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-250.926248332087,2,"15, 5","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-265.26115319884,2,"6, 16","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-270.065060759724,2,"11, 24","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-219.192997217398,2,"19, 24","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-293.358320978069,2,"13, 2","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-195.111474990279,2,"8, 19","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-317.38815264095,2,"20, 13","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-204.649466482609,2,"14, 4","all_evals_bbs_rtrg_304_17"
2,22,0,500,20,-246.998691633078,2,"19, 6","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-273.18016050008,2,"8, 20","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-375.147021836853,2,"22, 3","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-238.830894606495,2,"18, 12","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-335.495216184051,2,"7, 2","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-271.022352690757,2,"5, 11","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-270.011462881495,2,"11, 3","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-300.34998279803,2,"11, 24","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-250.456237948631,2,"2, 16","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-272.618113049312,2,"2, 11","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-223.700506912544,2,"8, 16","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-251.289664967547,2,"17, 2","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-248.097851663667,2,"15, 5","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-262.556262366806,2,"6, 16","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-301.073032186611,2,"11, 24","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-255.182880634735,2,"19, 24","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-275.425469882259,2,"13, 2","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-198.454743905152,2,"8, 19","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-305.304603834569,2,"20, 13","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-211.259525965847,2,"14, 4","all_evals_bbs_rtrg_304_17"
3,22,1,500,20,-248.307112055254,2,"19, 6","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-274.623606773141,2,"8, 20","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-352.950141753068,2,"22, 3","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-232.148557470371,2,"18, 12","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-311.989564007708,2,"7, 2","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-282.156101451685,2,"5, 11","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-271.575663370814,2,"11, 3","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-279.47419203878,2,"11, 24","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-257.922925199327,2,"2, 16","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-288.44728791055,2,"2, 11","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-227.53984399607,2,"8, 16","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-251.325166613132,2,"17, 2","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-255.14299700761,2,"15, 5","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-271.296427133669,2,"6, 16","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-279.47419203878,2,"11, 24","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-241.945793026159,2,"19, 24","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-293.87808970469,2,"13, 2","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-194.544308550112,2,"8, 19","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-353.803310870064,2,"20, 13","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-209.382000667821,2,"14, 4","all_evals_bbs_rtrg_304_17"
4,22,0,500,20,-246.73367797268,2,"19, 6","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-274.202055644069,2,"8, 20","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-362.320818147285,2,"22, 3","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-232.193534958359,2,"18, 12","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-303.108950628042,2,"7, 2","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-288.488317529594,2,"5, 11","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-274.650275009514,2,"11, 3","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-283.08832344803,2,"11, 24","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-269.767517186979,2,"2, 16","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-286.272309654349,2,"2, 11","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-223.545506660906,2,"8, 16","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-266.395244606667,2,"17, 2","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-260.231297159343,2,"15, 5","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-278.040759230177,2,"6, 16","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-283.08832344803,2,"11, 24","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-240.275895890976,2,"19, 24","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-294.431010560511,2,"13, 2","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-194.833264944746,2,"8, 19","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-336.887911109368,2,"20, 13","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-211.199511197192,2,"14, 4","all_evals_bbs_rtrg_304_17"
5,22,0,500,20,-254.543550676424,2,"19, 6","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-277.42157128277,2,"8, 20","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-365.48027265707,2,"22, 3","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-241.942022109678,2,"18, 12","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-323.895401625464,2,"7, 2","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-289.440886880497,2,"5, 11","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-288.553587808315,2,"11, 3","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-285.341204654359,2,"11, 24","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-265.46855709297,2,"2, 16","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-302.342452445732,2,"2, 11","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-235.933373263506,2,"8, 16","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-260.36570343405,2,"17, 2","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-264.013871300206,2,"15, 5","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-268.813813222049,2,"6, 16","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-285.341204654359,2,"11, 24","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-243.491964526675,2,"19, 24","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-298.406056622566,2,"13, 2","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-197.10506998371,2,"8, 19","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-353.289710163173,2,"20, 13","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-214.490930540619,2,"14, 4","all_evals_bbs_rtrg_304_17"
6,22,0,500,20,-241.96142207568,2,"19, 6","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-280.920131041132,2,"8, 20","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-364.44884644342,2,"22, 3","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-240.353302828292,2,"18, 12","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-320.900367858221,2,"7, 2","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-290.253824865481,2,"5, 11","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-286.832972643944,2,"11, 3","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-284.317249779413,2,"11, 24","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-268.412348821385,2,"2, 16","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-301.133857014691,2,"2, 11","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-232.090502998656,2,"8, 16","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-262.125017441206,2,"17, 2","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-260.563348017074,2,"15, 5","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-262.11988009569,2,"6, 16","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-284.317249779413,2,"11, 24","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-239.723044894401,2,"19, 24","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-296.13745725566,2,"13, 2","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-196.028813129678,2,"8, 19","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-348.104595138055,2,"20, 13","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-209.338619474075,2,"14, 4","all_evals_bbs_rtrg_304_17"
7,22,0,500,20,-238.057524336284,2,"19, 6","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-280.947605604992,2,"8, 20","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-368.534399126615,2,"22, 3","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-239.741834697624,2,"18, 12","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-323.75865859509,2,"7, 2","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-301.901140988825,2,"5, 11","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-298.985948841957,2,"11, 3","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-293.066396018345,2,"11, 24","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-277.044813621356,2,"2, 16","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-312.923696873727,2,"2, 11","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-238.114091076232,2,"8, 16","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-272.313072387988,2,"17, 2","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-275.676357468222,2,"15, 5","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-277.778142104859,2,"6, 16","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-293.066396018345,2,"11, 24","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-244.674366616104,2,"19, 24","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-306.858672427691,2,"13, 2","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-198.725212880814,2,"8, 19","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-343.153775410109,2,"20, 13","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-209.997966910635,2,"14, 4","all_evals_bbs_rtrg_304_17"
8,22,0,500,20,-246.729814479642,2,"19, 6","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-280.992462822479,2,"8, 20","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-370.851711454283,2,"22, 3","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-239.336831042447,2,"18, 12","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-316.904212864501,2,"7, 2","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-307.70737991256,2,"5, 11","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-305.717598180965,2,"11, 3","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-299.010074402251,2,"11, 24","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-269.502881227598,2,"2, 16","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-312.351713346105,2,"2, 11","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-235.904645195938,2,"8, 16","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-266.809073006808,2,"17, 2","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-272.66170684245,2,"15, 5","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-277.541161752079,2,"6, 16","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-299.010074402251,2,"11, 24","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-243.025895034991,2,"19, 24","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-299.365603006191,2,"13, 2","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-197.241638686357,2,"8, 19","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-343.881205041456,2,"20, 13","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-213.555594417485,2,"14, 4","all_evals_bbs_rtrg_304_17"
9,22,0,500,20,-247.713727361863,2,"19, 6","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-280.565851854226,2,"8, 20","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-375.896993730619,2,"22, 3","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-238.308082425056,2,"18, 12","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-320.502722773242,2,"7, 2","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-311.543672101911,2,"5, 11","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-302.711414263146,2,"11, 3","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-301.788353591215,2,"11, 24","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-271.14053926673,2,"2, 16","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-310.439367405377,2,"2, 11","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-237.340792764473,2,"8, 16","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-267.839204433351,2,"17, 2","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-273.524557381277,2,"15, 5","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-279.701637417948,2,"6, 16","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-301.788353591215,2,"11, 24","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-247.783561116387,2,"19, 24","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-301.759102060948,2,"13, 2","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-198.139799094627,2,"8, 19","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-345.400519212446,2,"20, 13","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-209.204816387506,2,"14, 4","all_evals_bbs_rtrg_304_17"
10,22,0,500,20,-251.312041379319,2,"19, 6","all_evals_bbs_rtrg_304_17"
2,2,1,500,20,-27.2738449656539,2,"8, 20","all_evals_toy_directional"
2,2,1,500,20,-24.9576006931312,2,"22, 29","all_evals_toy_directional"
2,2,1,500,20,-25.4834048926617,2,"3, 23","all_evals_toy_directional"
2,2,1,500,20,-36.1714908847098,2,"20, 15","all_evals_toy_directional"
2,2,1,500,20,-72.3060743066622,2,"12, 7","all_evals_toy_directional"
2,2,1,500,20,-25.1943302152484,2,"22, 28","all_evals_toy_directional"
2,2,1,500,20,-39.1507947541196,2,"26, 2","all_evals_toy_directional"
2,2,1,500,20,-32.3148874015613,2,"5, 30","all_evals_toy_directional"
2,2,1,500,20,-25.9254076595298,2,"6, 16","all_evals_toy_directional"
2,2,1,500,20,-28.1762337072014,2,"8, 27","all_evals_toy_directional"
2,2,1,500,20,-27.199501168808,2,"22, 3","all_evals_toy_directional"
2,2,1,500,20,-31.2232027073228,2,"11, 24","all_evals_toy_directional"
2,2,1,500,20,-41.428260894225,2,"2, 16","all_evals_toy_directional"
2,2,1,500,20,-45.3941931442042,2,"2, 11","all_evals_toy_directional"
2,2,1,500,20,-30.744098956672,2,"8, 16","all_evals_toy_directional"
2,2,1,500,20,-23.7949571792556,2,"17, 27","all_evals_toy_directional"
2,2,1,500,20,-37.0733137719838,2,"30, 2","all_evals_toy_directional"
2,2,1,500,20,-24.5222895296519,2,"29, 15","all_evals_toy_directional"
2,2,1,500,20,-28.5561279203833,2,"27, 5","all_evals_toy_directional"
2,2,1,500,20,-25.8870474769009,2,"25, 6","all_evals_toy_directional"
3,2,1,500,20,-28.2847449058794,2,"8, 20","all_evals_toy_directional"
3,2,1,500,20,-23.7889667177677,2,"22, 29","all_evals_toy_directional"
3,2,1,500,20,-26.409494984955,2,"3, 23","all_evals_toy_directional"
3,2,1,500,20,-37.9757717112658,2,"20, 15","all_evals_toy_directional"
3,2,1,500,20,-73.8509182906204,2,"12, 7","all_evals_toy_directional"
3,2,1,500,20,-25.7682850892943,2,"22, 28","all_evals_toy_directional"
3,2,1,500,20,-40.5814344712374,2,"26, 2","all_evals_toy_directional"
3,2,1,500,20,-27.8721627754614,2,"5, 30","all_evals_toy_directional"
3,2,1,500,20,-27.9728729331165,2,"6, 16","all_evals_toy_directional"
3,2,1,500,20,-29.5807081515571,2,"8, 27","all_evals_toy_directional"
3,2,1,500,20,-28.9698684810453,2,"22, 3","all_evals_toy_directional"
3,2,1,500,20,-32.0064961091743,2,"11, 24","all_evals_toy_directional"
3,2,1,500,20,-43.0181428773306,2,"2, 16","all_evals_toy_directional"
3,2,1,500,20,-44.7966275534906,2,"2, 11","all_evals_toy_directional"
3,2,1,500,20,-30.11310287053,2,"8, 16","all_evals_toy_directional"
3,2,1,500,20,-24.9385380973826,2,"17, 27","all_evals_toy_directional"
3,2,1,500,20,-40.6102123621482,2,"30, 2","all_evals_toy_directional"
3,2,1,500,20,-25.3624111015654,2,"29, 15","all_evals_toy_directional"
3,2,1,500,20,-29.1583072343384,2,"27, 5","all_evals_toy_directional"
3,2,1,500,20,-28.0232174252399,2,"25, 6","all_evals_toy_directional"
4,2,1,500,20,-27.235096390307,2,"8, 20","all_evals_toy_directional"
4,2,1,500,20,-26.2215477557257,2,"22, 29","all_evals_toy_directional"
4,2,1,500,20,-27.2491624042164,2,"3, 23","all_evals_toy_directional"
4,2,1,500,20,-33.1776059533826,2,"20, 15","all_evals_toy_directional"
4,2,1,500,20,-49.9151641197336,2,"12, 7","all_evals_toy_directional"
4,2,1,500,20,-25.9758412937271,2,"22, 28","all_evals_toy_directional"
4,2,1,500,20,-41.6899659518498,2,"26, 2","all_evals_toy_directional"
4,2,1,500,20,-27.6286332537947,2,"5, 30","all_evals_toy_directional"
4,2,1,500,20,-24.5685366296722,2,"6, 16","all_evals_toy_directional"
4,2,1,500,20,-24.9627321210459,2,"8, 27","all_evals_toy_directional"
4,2,1,500,20,-28.6141656653148,2,"22, 3","all_evals_toy_directional"
4,2,1,500,20,-27.1857731033527,2,"11, 24","all_evals_toy_directional"
4,2,1,500,20,-41.7734761134141,2,"2, 16","all_evals_toy_directional"
4,2,1,500,20,-42.0625020192113,2,"2, 11","all_evals_toy_directional"
4,2,1,500,20,-28.0269163390328,2,"8, 16","all_evals_toy_directional"
4,2,1,500,20,-25.3826706249584,2,"17, 27","all_evals_toy_directional"
4,2,1,500,20,-39.0261011980432,2,"30, 2","all_evals_toy_directional"
4,2,1,500,20,-25.950160295253,2,"29, 15","all_evals_toy_directional"
4,2,1,500,20,-25.2256261234127,2,"27, 5","all_evals_toy_directional"
4,2,1,500,20,-24.3926063266237,2,"25, 6","all_evals_toy_directional"
5,2,0,500,20,-31.1847761535063,2,"8, 20","all_evals_toy_directional"
5,2,0,500,20,-65.4643703585992,2,"22, 29","all_evals_toy_directional"
5,2,0,500,20,-43.4949767329533,2,"3, 23","all_evals_toy_directional"
5,2,0,500,20,-47.9137323269794,2,"20, 15","all_evals_toy_directional"
5,2,0,500,20,-22.2859939906399,2,"12, 7","all_evals_toy_directional"
5,2,0,500,20,-64.7733927233393,2,"22, 28","all_evals_toy_directional"
5,2,0,500,20,-69.8132404785222,2,"26, 2","all_evals_toy_directional"
5,2,0,500,20,-47.2714982199046,2,"5, 30","all_evals_toy_directional"
5,2,0,500,20,-25.8889991524605,2,"6, 16","all_evals_toy_directional"
5,2,0,500,20,-32.6496133594648,2,"8, 27","all_evals_toy_directional"
5,2,0,500,20,-44.1758890181307,2,"22, 3","all_evals_toy_directional"
5,2,0,500,20,-35.2714726292925,2,"11, 24","all_evals_toy_directional"
5,2,0,500,20,-63.3217402695504,2,"2, 16","all_evals_toy_directional"
5,2,0,500,20,-70.9725368032032,2,"2, 11","all_evals_toy_directional"
5,2,0,500,20,-25.1184277258889,2,"8, 16","all_evals_toy_directional"
5,2,0,500,20,-56.0648807345719,2,"17, 27","all_evals_toy_directional"
5,2,0,500,20,-73.2512752255521,2,"30, 2","all_evals_toy_directional"
5,2,0,500,20,-54.6947227585957,2,"29, 15","all_evals_toy_directional"
5,2,0,500,20,-41.9389714873071,2,"27, 5","all_evals_toy_directional"
5,2,0,500,20,-30.0389838380557,2,"25, 6","all_evals_toy_directional"
6,2,0,500,20,-30.8023623389007,2,"8, 20","all_evals_toy_directional"
6,2,0,500,20,-63.1335881648701,2,"22, 29","all_evals_toy_directional"
6,2,0,500,20,-43.4410052481001,2,"3, 23","all_evals_toy_directional"
6,2,0,500,20,-46.0870444660663,2,"20, 15","all_evals_toy_directional"
6,2,0,500,20,-22.6019995392681,2,"12, 7","all_evals_toy_directional"
6,2,0,500,20,-62.3635936648091,2,"22, 28","all_evals_toy_directional"
6,2,0,500,20,-69.8089870300286,2,"26, 2","all_evals_toy_directional"
6,2,0,500,20,-47.2456486578843,2,"5, 30","all_evals_toy_directional"
6,2,0,500,20,-25.8846304128417,2,"6, 16","all_evals_toy_directional"
6,2,0,500,20,-32.2130074512133,2,"8, 27","all_evals_toy_directional"
6,2,0,500,20,-44.1310301125984,2,"22, 3","all_evals_toy_directional"
6,2,0,500,20,-34.2269448479572,2,"11, 24","all_evals_toy_directional"
6,2,0,500,20,-63.4583231519397,2,"2, 16","all_evals_toy_directional"
6,2,0,500,20,-70.5316028235661,2,"2, 11","all_evals_toy_directional"
6,2,0,500,20,-24.9463411301286,2,"8, 16","all_evals_toy_directional"
6,2,0,500,20,-53.859896922429,2,"17, 27","all_evals_toy_directional"
6,2,0,500,20,-73.2366801779654,2,"30, 2","all_evals_toy_directional"
6,2,0,500,20,-52.7299961238389,2,"29, 15","all_evals_toy_directional"
6,2,0,500,20,-41.946358848963,2,"27, 5","all_evals_toy_directional"
6,2,0,500,20,-29.9361710165468,2,"25, 6","all_evals_toy_directional"
7,2,0,500,20,-30.277713082352,2,"8, 20","all_evals_toy_directional"
7,2,0,500,20,-59.7239525299427,2,"22, 29","all_evals_toy_directional"
7,2,0,500,20,-43.4989247696079,2,"3, 23","all_evals_toy_directional"
7,2,0,500,20,-43.5946081798428,2,"20, 15","all_evals_toy_directional"
7,2,0,500,20,-23.1502263816365,2,"12, 7","all_evals_toy_directional"
7,2,0,500,20,-58.9440062281622,2,"22, 28","all_evals_toy_directional"
7,2,0,500,20,-70.0245950281825,2,"26, 2","all_evals_toy_directional"
7,2,0,500,20,-47.1864505259199,2,"5, 30","all_evals_toy_directional"
7,2,0,500,20,-25.9092756121773,2,"6, 16","all_evals_toy_directional"
7,2,0,500,20,-31.5983291104455,2,"8, 27","all_evals_toy_directional"
7,2,0,500,20,-44.1710726979575,2,"22, 3","all_evals_toy_directional"
7,2,0,500,20,-32.7783318868805,2,"11, 24","all_evals_toy_directional"
7,2,0,500,20,-63.9057654548517,2,"2, 16","all_evals_toy_directional"
7,2,0,500,20,-70.5679536535249,2,"2, 11","all_evals_toy_directional"
7,2,0,500,20,-24.7403160281559,2,"8, 16","all_evals_toy_directional"
7,2,0,500,20,-50.8345650587121,2,"17, 27","all_evals_toy_directional"
7,2,0,500,20,-73.3776724081319,2,"30, 2","all_evals_toy_directional"
7,2,0,500,20,-49.9443905773359,2,"29, 15","all_evals_toy_directional"
7,2,0,500,20,-42.0227000664368,2,"27, 5","all_evals_toy_directional"
7,2,0,500,20,-29.761392275282,2,"25, 6","all_evals_toy_directional"
8,2,0,500,20,-29.7780352150228,2,"8, 20","all_evals_toy_directional"
8,2,0,500,20,-56.2203320774398,2,"22, 29","all_evals_toy_directional"
8,2,0,500,20,-43.576043235829,2,"3, 23","all_evals_toy_directional"
8,2,0,500,20,-41.0102021564654,2,"20, 15","all_evals_toy_directional"
8,2,0,500,20,-23.765066551858,2,"12, 7","all_evals_toy_directional"
