"k","seed","cpts","nit","nfolds","sum_loglik","ntests","test_steps","dataset"
5,8,5,100,20,-63.4444044086751,2,"165, 363","all_evals_toy_rodents"
5,8,5,100,20,-64.9392436513867,2,"267, 301","all_evals_toy_rodents"
5,8,5,100,20,-93.0933772084119,2,"342, 35","all_evals_toy_rodents"
5,8,5,100,20,-50.224657200887,2,"331, 376","all_evals_toy_rodents"
5,8,5,100,20,-53.3667409214499,2,"418, 411","all_evals_toy_rodents"
5,8,5,100,20,-55.1027726470613,2,"364, 66","all_evals_toy_rodents"
5,8,5,100,20,-89.830211254828,2,"359, 296","all_evals_toy_rodents"
5,8,5,100,20,-55.7669054775564,2,"171, 246","all_evals_toy_rodents"
5,8,5,100,20,-41.7908610572843,2,"214, 93","all_evals_toy_rodents"
5,8,5,100,20,-62.0840578303335,2,"303, 219","all_evals_toy_rodents"
5,8,5,100,20,-39.9061199904986,2,"313, 38","all_evals_toy_rodents"
5,8,5,100,20,-50.3205187691851,2,"54, 285","all_evals_toy_rodents"
5,8,5,100,20,-55.6495825523388,2,"94, 176","all_evals_toy_rodents"
6,8,3,100,20,-79.88043478638,2,"296, 246","all_evals_toy_rodents"
6,8,3,100,20,-64.9113806186862,2,"344, 227","all_evals_toy_rodents"
6,8,3,100,20,-122.861669228498,2,"434, 212","all_evals_toy_rodents"
6,8,3,100,20,-71.3254128919719,2,"236, 61","all_evals_toy_rodents"
6,8,3,100,20,-44.6687430121053,2,"167, 379","all_evals_toy_rodents"
6,8,3,100,20,-69.7829237018662,2,"250, 215","all_evals_toy_rodents"
6,8,3,100,20,-84.9866371890025,2,"253, 359","all_evals_toy_rodents"
6,8,3,100,20,-68.682258312663,2,"165, 363","all_evals_toy_rodents"
6,8,3,100,20,-53.7783780360147,2,"267, 301","all_evals_toy_rodents"
6,8,3,100,20,-100.96607484777,2,"342, 35","all_evals_toy_rodents"
6,8,3,100,20,-53.6791649899945,2,"331, 376","all_evals_toy_rodents"
6,8,3,100,20,-56.083017393118,2,"418, 411","all_evals_toy_rodents"
6,8,3,100,20,-63.0493300787222,2,"364, 66","all_evals_toy_rodents"
6,8,3,100,20,-93.3703339443422,2,"359, 296","all_evals_toy_rodents"
6,8,3,100,20,-48.1974642212337,2,"171, 246","all_evals_toy_rodents"
6,8,3,100,20,-45.9997077465417,2,"214, 93","all_evals_toy_rodents"
6,8,3,100,20,-76.786328738563,2,"303, 219","all_evals_toy_rodents"
6,8,3,100,20,-42.2630165934252,2,"313, 38","all_evals_toy_rodents"
6,8,3,100,20,-52.3856003738886,2,"54, 285","all_evals_toy_rodents"
6,8,3,100,20,-53.8565713233028,2,"94, 176","all_evals_toy_rodents"
7,8,4,100,20,-70.7522439649449,2,"296, 246","all_evals_toy_rodents"
7,8,4,100,20,-62.1809960070898,2,"344, 227","all_evals_toy_rodents"
7,8,4,100,20,-114.20771957619,2,"434, 212","all_evals_toy_rodents"
7,8,4,100,20,-65.670318970639,2,"236, 61","all_evals_toy_rodents"
7,8,4,100,20,-44.8468750375914,2,"167, 379","all_evals_toy_rodents"
7,8,4,100,20,-61.7716223650799,2,"250, 215","all_evals_toy_rodents"
7,8,4,100,20,-87.4318991488762,2,"253, 359","all_evals_toy_rodents"
7,8,4,100,20,-64.879290386804,2,"165, 363","all_evals_toy_rodents"
7,8,4,100,20,-55.012798761845,2,"267, 301","all_evals_toy_rodents"
7,8,4,100,20,-97.1051315487465,2,"342, 35","all_evals_toy_rodents"
7,8,4,100,20,-50.4971335649056,2,"331, 376","all_evals_toy_rodents"
7,8,4,100,20,-54.8150423914534,2,"418, 411","all_evals_toy_rodents"
7,8,4,100,20,-55.2127663520222,2,"364, 66","all_evals_toy_rodents"
7,8,4,100,20,-88.367541161597,2,"359, 296","all_evals_toy_rodents"
7,8,4,100,20,-44.0419411526422,2,"171, 246","all_evals_toy_rodents"
7,8,4,100,20,-38.3702340025492,2,"214, 93","all_evals_toy_rodents"
7,8,4,100,20,-72.4548072448706,2,"303, 219","all_evals_toy_rodents"
7,8,4,100,20,-40.1979152555611,2,"313, 38","all_evals_toy_rodents"
7,8,4,100,20,-54.1835748278363,2,"54, 285","all_evals_toy_rodents"
7,8,4,100,20,-49.9101245193318,2,"94, 176","all_evals_toy_rodents"
8,8,4,100,20,-71.2506421893002,2,"296, 246","all_evals_toy_rodents"
8,8,4,100,20,-58.1984093857521,2,"344, 227","all_evals_toy_rodents"
8,8,4,100,20,-120.751611542795,2,"434, 212","all_evals_toy_rodents"
8,8,4,100,20,-68.2214548913275,2,"236, 61","all_evals_toy_rodents"
8,8,4,100,20,-39.9898806766514,2,"167, 379","all_evals_toy_rodents"
8,8,4,100,20,-68.7196765762442,2,"250, 215","all_evals_toy_rodents"
8,8,4,100,20,-88.0943903982895,2,"253, 359","all_evals_toy_rodents"
8,8,4,100,20,-65.7293045352828,2,"165, 363","all_evals_toy_rodents"
8,8,4,100,20,-50.5351231771278,2,"267, 301","all_evals_toy_rodents"
8,8,4,100,20,-101.307119274656,2,"342, 35","all_evals_toy_rodents"
8,8,4,100,20,-47.3380487084303,2,"331, 376","all_evals_toy_rodents"
8,8,4,100,20,-60.4366720647688,2,"418, 411","all_evals_toy_rodents"
8,8,4,100,20,-57.3781288969286,2,"364, 66","all_evals_toy_rodents"
8,8,4,100,20,-89.216175047644,2,"359, 296","all_evals_toy_rodents"
8,8,4,100,20,-53.1631450519192,2,"171, 246","all_evals_toy_rodents"
8,8,4,100,20,-42.4677669416124,2,"214, 93","all_evals_toy_rodents"
8,8,4,100,20,-76.6754172870116,2,"303, 219","all_evals_toy_rodents"
8,8,4,100,20,-37.2628415597515,2,"313, 38","all_evals_toy_rodents"
8,8,4,100,20,-55.9078892234756,2,"54, 285","all_evals_toy_rodents"
8,8,4,100,20,-52.920467067513,2,"94, 176","all_evals_toy_rodents"
2,10,4,100,20,-81.0256051823996,2,"296, 246","all_evals_toy_rodents"
2,10,4,100,20,-66.2436385343118,2,"344, 227","all_evals_toy_rodents"
2,10,4,100,20,-138.510461062715,2,"434, 212","all_evals_toy_rodents"
2,10,4,100,20,-70.2885287066893,2,"236, 61","all_evals_toy_rodents"
2,10,4,100,20,-37.1452260519621,2,"167, 379","all_evals_toy_rodents"
2,10,4,100,20,-77.7138919444295,2,"250, 215","all_evals_toy_rodents"
2,10,4,100,20,-82.980847689886,2,"253, 359","all_evals_toy_rodents"
2,10,4,100,20,-60.8822175548005,2,"165, 363","all_evals_toy_rodents"
2,10,4,100,20,-56.321974549957,2,"267, 301","all_evals_toy_rodents"
2,10,4,100,20,-72.5026641472018,2,"342, 35","all_evals_toy_rodents"
2,10,4,100,20,-55.724610050592,2,"331, 376","all_evals_toy_rodents"
2,10,4,100,20,-88.0158026808952,2,"418, 411","all_evals_toy_rodents"
2,10,4,100,20,-51.7882483409385,2,"364, 66","all_evals_toy_rodents"
2,10,4,100,20,-101.768367707918,2,"359, 296","all_evals_toy_rodents"
2,10,4,100,20,-57.1050518558772,2,"171, 246","all_evals_toy_rodents"
2,10,4,100,20,-51.0646353392647,2,"214, 93","all_evals_toy_rodents"
2,10,4,100,20,-80.1382645786131,2,"303, 219","all_evals_toy_rodents"
2,10,4,100,20,-50.0360150185965,2,"313, 38","all_evals_toy_rodents"
2,10,4,100,20,-57.9968154078521,2,"54, 285","all_evals_toy_rodents"
2,10,4,100,20,-54.5147804686648,2,"94, 176","all_evals_toy_rodents"
3,10,5,100,20,-76.0898171872421,2,"296, 246","all_evals_toy_rodents"
3,10,5,100,20,-57.1413866168088,2,"344, 227","all_evals_toy_rodents"
3,10,5,100,20,-128.559974595299,2,"434, 212","all_evals_toy_rodents"
3,10,5,100,20,-62.931801208385,2,"236, 61","all_evals_toy_rodents"
3,10,5,100,20,-37.1052764484498,2,"167, 379","all_evals_toy_rodents"
3,10,5,100,20,-64.3012336632345,2,"250, 215","all_evals_toy_rodents"
3,10,5,100,20,-89.4627860186347,2,"253, 359","all_evals_toy_rodents"
3,10,5,100,20,-59.8666969473651,2,"165, 363","all_evals_toy_rodents"
3,10,5,100,20,-58.1251769798225,2,"267, 301","all_evals_toy_rodents"
3,10,5,100,20,-82.2068405610342,2,"342, 35","all_evals_toy_rodents"
3,10,5,100,20,-56.5996752830329,2,"331, 376","all_evals_toy_rodents"
3,10,5,100,20,-79.9176226771846,2,"418, 411","all_evals_toy_rodents"
3,10,5,100,20,-59.1459710439963,2,"364, 66","all_evals_toy_rodents"
3,10,5,100,20,-97.1904916738714,2,"359, 296","all_evals_toy_rodents"
3,10,5,100,20,-50.6916857397083,2,"171, 246","all_evals_toy_rodents"
3,10,5,100,20,-49.7965276994086,2,"214, 93","all_evals_toy_rodents"
3,10,5,100,20,-74.0650420279337,2,"303, 219","all_evals_toy_rodents"
3,10,5,100,20,-41.8259115319158,2,"313, 38","all_evals_toy_rodents"
3,10,5,100,20,-56.5541011700046,2,"54, 285","all_evals_toy_rodents"
3,10,5,100,20,-57.4910879402798,2,"94, 176","all_evals_toy_rodents"
4,10,4,100,20,-81.153991267393,2,"296, 246","all_evals_toy_rodents"
4,10,4,100,20,-62.3403815956693,2,"344, 227","all_evals_toy_rodents"
4,10,4,100,20,-124.082228527545,2,"434, 212","all_evals_toy_rodents"
4,10,4,100,20,-65.1318235945587,2,"236, 61","all_evals_toy_rodents"
4,10,4,100,20,-39.7630979677347,2,"167, 379","all_evals_toy_rodents"
4,10,4,100,20,-64.7706809465033,2,"250, 215","all_evals_toy_rodents"
4,10,4,100,20,-81.1873633429623,2,"253, 359","all_evals_toy_rodents"
4,10,4,100,20,-58.6481101045658,2,"165, 363","all_evals_toy_rodents"
4,10,4,100,20,-52.4708937211583,2,"267, 301","all_evals_toy_rodents"
4,10,4,100,20,-94.0209094510395,2,"342, 35","all_evals_toy_rodents"
4,10,4,100,20,-48.4434839550972,2,"331, 376","all_evals_toy_rodents"
4,10,4,100,20,-56.9709654039802,2,"418, 411","all_evals_toy_rodents"
4,10,4,100,20,-54.5419766757067,2,"364, 66","all_evals_toy_rodents"
4,10,4,100,20,-81.6470855143798,2,"359, 296","all_evals_toy_rodents"
4,10,4,100,20,-58.0012182684215,2,"171, 246","all_evals_toy_rodents"
4,10,4,100,20,-47.3803849924446,2,"214, 93","all_evals_toy_rodents"
4,10,4,100,20,-69.3721606456444,2,"303, 219","all_evals_toy_rodents"
4,10,4,100,20,-38.8735431804909,2,"313, 38","all_evals_toy_rodents"
4,10,4,100,20,-54.0798397819161,2,"54, 285","all_evals_toy_rodents"
4,10,4,100,20,-58.4842454910932,2,"94, 176","all_evals_toy_rodents"
5,10,3,100,20,-76.2042649082933,2,"296, 246","all_evals_toy_rodents"
5,10,3,100,20,-57.82241513647,2,"344, 227","all_evals_toy_rodents"
5,10,3,100,20,-119.275996688126,2,"434, 212","all_evals_toy_rodents"
5,10,3,100,20,-66.5117491033331,2,"236, 61","all_evals_toy_rodents"
5,10,3,100,20,-40.1065964247188,2,"167, 379","all_evals_toy_rodents"
5,10,3,100,20,-62.3539895956731,2,"250, 215","all_evals_toy_rodents"
5,10,3,100,20,-85.1367773921895,2,"253, 359","all_evals_toy_rodents"
5,10,3,100,20,-60.7604684244393,2,"165, 363","all_evals_toy_rodents"
5,10,3,100,20,-54.9296366570987,2,"267, 301","all_evals_toy_rodents"
5,10,3,100,20,-94.4686370468279,2,"342, 35","all_evals_toy_rodents"
5,10,3,100,20,-48.7857094333232,2,"331, 376","all_evals_toy_rodents"
5,10,3,100,20,-54.9179060086712,2,"418, 411","all_evals_toy_rodents"
5,10,3,100,20,-52.9488493939504,2,"364, 66","all_evals_toy_rodents"
5,10,3,100,20,-91.7614897073871,2,"359, 296","all_evals_toy_rodents"
5,10,3,100,20,-48.196975228832,2,"171, 246","all_evals_toy_rodents"
5,10,3,100,20,-46.7228438201357,2,"214, 93","all_evals_toy_rodents"
5,10,3,100,20,-74.8437892788908,2,"303, 219","all_evals_toy_rodents"
5,10,3,100,20,-41.5637394565223,2,"313, 38","all_evals_toy_rodents"
5,10,3,100,20,-49.9121078965651,2,"54, 285","all_evals_toy_rodents"
5,10,3,100,20,-52.6819454567682,2,"94, 176","all_evals_toy_rodents"
6,10,4,100,20,-67.0049002351169,2,"296, 246","all_evals_toy_rodents"
6,10,4,100,20,-57.276983474286,2,"344, 227","all_evals_toy_rodents"
6,10,4,100,20,-111.500346819947,2,"434, 212","all_evals_toy_rodents"
6,10,4,100,20,-71.0033120698615,2,"236, 61","all_evals_toy_rodents"
6,10,4,100,20,-44.4029405764654,2,"167, 379","all_evals_toy_rodents"
6,10,4,100,20,-46.4275676541585,2,"250, 215","all_evals_toy_rodents"
6,10,4,100,20,-81.1843344560364,2,"253, 359","all_evals_toy_rodents"
6,10,4,100,20,-62.3340203743068,2,"165, 363","all_evals_toy_rodents"
6,10,4,100,20,-58.0756092585885,2,"267, 301","all_evals_toy_rodents"
6,10,4,100,20,-93.4303504858782,2,"342, 35","all_evals_toy_rodents"
6,10,4,100,20,-49.093561555602,2,"331, 376","all_evals_toy_rodents"
6,10,4,100,20,-56.7323450173803,2,"418, 411","all_evals_toy_rodents"
6,10,4,100,20,-57.2568130678251,2,"364, 66","all_evals_toy_rodents"
6,10,4,100,20,-88.5189353122336,2,"359, 296","all_evals_toy_rodents"
6,10,4,100,20,-51.1078032655164,2,"171, 246","all_evals_toy_rodents"
6,10,4,100,20,-46.4130252870588,2,"214, 93","all_evals_toy_rodents"
6,10,4,100,20,-73.2422412927985,2,"303, 219","all_evals_toy_rodents"
6,10,4,100,20,-37.4520652663845,2,"313, 38","all_evals_toy_rodents"
6,10,4,100,20,-59.1436062559745,2,"54, 285","all_evals_toy_rodents"
6,10,4,100,20,-51.9567917180951,2,"94, 176","all_evals_toy_rodents"
7,10,5,100,20,-65.8151910389529,2,"296, 246","all_evals_toy_rodents"
7,10,5,100,20,-58.5048899981674,2,"344, 227","all_evals_toy_rodents"
7,10,5,100,20,-110.530558093562,2,"434, 212","all_evals_toy_rodents"
7,10,5,100,20,-66.0522019166624,2,"236, 61","all_evals_toy_rodents"
7,10,5,100,20,-41.7507017309066,2,"167, 379","all_evals_toy_rodents"
7,10,5,100,20,-63.786275881488,2,"250, 215","all_evals_toy_rodents"
7,10,5,100,20,-84.1251613728266,2,"253, 359","all_evals_toy_rodents"
7,10,5,100,20,-66.9751114969222,2,"165, 363","all_evals_toy_rodents"
7,10,5,100,20,-49.1785130682642,2,"267, 301","all_evals_toy_rodents"
7,10,5,100,20,-89.0763084180268,2,"342, 35","all_evals_toy_rodents"
7,10,5,100,20,-49.7148896792445,2,"331, 376","all_evals_toy_rodents"
7,10,5,100,20,-52.8355715233378,2,"418, 411","all_evals_toy_rodents"
7,10,5,100,20,-57.4871142459138,2,"364, 66","all_evals_toy_rodents"
7,10,5,100,20,-87.1172091290424,2,"359, 296","all_evals_toy_rodents"
7,10,5,100,20,-51.4690573251886,2,"171, 246","all_evals_toy_rodents"
7,10,5,100,20,-37.242290507557,2,"214, 93","all_evals_toy_rodents"
7,10,5,100,20,-71.7914723388613,2,"303, 219","all_evals_toy_rodents"
7,10,5,100,20,-38.2941640012389,2,"313, 38","all_evals_toy_rodents"
7,10,5,100,20,-56.2233435505657,2,"54, 285","all_evals_toy_rodents"
7,10,5,100,20,-54.1301122564959,2,"94, 176","all_evals_toy_rodents"
8,10,4,100,20,-74.5326226146483,2,"296, 246","all_evals_toy_rodents"
8,10,4,100,20,-58.2214778043087,2,"344, 227","all_evals_toy_rodents"
8,10,4,100,20,-112.22372102722,2,"434, 212","all_evals_toy_rodents"
8,10,4,100,20,-62.4316262110683,2,"236, 61","all_evals_toy_rodents"
8,10,4,100,20,-43.5269123523831,2,"167, 379","all_evals_toy_rodents"
8,10,4,100,20,-56.3868549838968,2,"250, 215","all_evals_toy_rodents"
8,10,4,100,20,-81.5077601434091,2,"253, 359","all_evals_toy_rodents"
8,10,4,100,20,-67.5502192614597,2,"165, 363","all_evals_toy_rodents"
8,10,4,100,20,-60.0278402523602,2,"267, 301","all_evals_toy_rodents"
8,10,4,100,20,-97.9736638646345,2,"342, 35","all_evals_toy_rodents"
8,10,4,100,20,-49.0292598408105,2,"331, 376","all_evals_toy_rodents"
8,10,4,100,20,-61.2574317423361,2,"418, 411","all_evals_toy_rodents"
8,10,4,100,20,-59.1840999868445,2,"364, 66","all_evals_toy_rodents"
8,10,4,100,20,-87.6177646778131,2,"359, 296","all_evals_toy_rodents"
8,10,4,100,20,-44.2787829493749,2,"171, 246","all_evals_toy_rodents"
8,10,4,100,20,-39.531000700552,2,"214, 93","all_evals_toy_rodents"
8,10,4,100,20,-79.1903569957231,2,"303, 219","all_evals_toy_rodents"
8,10,4,100,20,-40.2564716696249,2,"313, 38","all_evals_toy_rodents"
8,10,4,100,20,-51.4654808889765,2,"54, 285","all_evals_toy_rodents"
8,10,4,100,20,-54.3680788874764,2,"94, 176","all_evals_toy_rodents"
2,12,4,100,20,-83.6323894696518,2,"296, 246","all_evals_toy_rodents"
2,12,4,100,20,-64.9390523886697,2,"344, 227","all_evals_toy_rodents"
2,12,4,100,20,-141.146782707148,2,"434, 212","all_evals_toy_rodents"
2,12,4,100,20,-70.591360063648,2,"236, 61","all_evals_toy_rodents"
2,12,4,100,20,-35.235521565345,2,"167, 379","all_evals_toy_rodents"
2,12,4,100,20,-71.2776339213221,2,"250, 215","all_evals_toy_rodents"
2,12,4,100,20,-87.452958391519,2,"253, 359","all_evals_toy_rodents"
2,12,4,100,20,-64.1476458662796,2,"165, 363","all_evals_toy_rodents"
2,12,4,100,20,-51.0269908774854,2,"267, 301","all_evals_toy_rodents"
2,12,4,100,20,-81.5953668703994,2,"342, 35","all_evals_toy_rodents"
2,12,4,100,20,-55.3945954282873,2,"331, 376","all_evals_toy_rodents"
2,12,4,100,20,-87.9432789585049,2,"418, 411","all_evals_toy_rodents"
2,12,4,100,20,-51.4216915085736,2,"364, 66","all_evals_toy_rodents"
2,12,4,100,20,-101.307758249256,2,"359, 296","all_evals_toy_rodents"
2,12,4,100,20,-55.9769054370052,2,"171, 246","all_evals_toy_rodents"
2,12,4,100,20,-51.7446822143025,2,"214, 93","all_evals_toy_rodents"
2,12,4,100,20,-80.7528343902282,2,"303, 219","all_evals_toy_rodents"
2,12,4,100,20,-50.2330920258631,2,"313, 38","all_evals_toy_rodents"
2,12,4,100,20,-56.3998811073957,2,"54, 285","all_evals_toy_rodents"
2,12,4,100,20,-57.8829876946749,2,"94, 176","all_evals_toy_rodents"
3,12,3,100,20,-86.1643085960931,2,"296, 246","all_evals_toy_rodents"
3,12,3,100,20,-60.6323387731975,2,"344, 227","all_evals_toy_rodents"
3,12,3,100,20,-120.18807990397,2,"434, 212","all_evals_toy_rodents"
3,12,3,100,20,-66.3868325112512,2,"236, 61","all_evals_toy_rodents"
3,12,3,100,20,-37.650274337795,2,"167, 379","all_evals_toy_rodents"
3,12,3,100,20,-63.7731129586,2,"250, 215","all_evals_toy_rodents"
3,12,3,100,20,-82.9240432523656,2,"253, 359","all_evals_toy_rodents"
3,12,3,100,20,-60.9998617340927,2,"165, 363","all_evals_toy_rodents"
3,12,3,100,20,-54.1989918428403,2,"267, 301","all_evals_toy_rodents"
3,12,3,100,20,-83.4938408344461,2,"342, 35","all_evals_toy_rodents"
3,12,3,100,20,-56.3714634596357,2,"331, 376","all_evals_toy_rodents"
3,12,3,100,20,-81.573798757566,2,"418, 411","all_evals_toy_rodents"
3,12,3,100,20,-57.0373450426418,2,"364, 66","all_evals_toy_rodents"
3,12,3,100,20,-94.8566504284936,2,"359, 296","all_evals_toy_rodents"
3,12,3,100,20,-54.8557562175239,2,"171, 246","all_evals_toy_rodents"
3,12,3,100,20,-47.3349603656594,2,"214, 93","all_evals_toy_rodents"
3,12,3,100,20,-73.601358607279,2,"303, 219","all_evals_toy_rodents"
3,12,3,100,20,-42.1445400424247,2,"313, 38","all_evals_toy_rodents"
3,12,3,100,20,-57.1066524070778,2,"54, 285","all_evals_toy_rodents"
3,12,3,100,20,-54.9409304499117,2,"94, 176","all_evals_toy_rodents"
4,12,3,100,20,-83.466920749796,2,"296, 246","all_evals_toy_rodents"
4,12,3,100,20,-60.0355266844611,2,"344, 227","all_evals_toy_rodents"
4,12,3,100,20,-129.410757482267,2,"434, 212","all_evals_toy_rodents"
4,12,3,100,20,-62.3241601470714,2,"236, 61","all_evals_toy_rodents"
4,12,3,100,20,-38.9665445640636,2,"167, 379","all_evals_toy_rodents"
4,12,3,100,20,-62.2988900415893,2,"250, 215","all_evals_toy_rodents"
4,12,3,100,20,-90.4960318953016,2,"253, 359","all_evals_toy_rodents"
4,12,3,100,20,-63.1032501852601,2,"165, 363","all_evals_toy_rodents"
4,12,3,100,20,-57.6303086450173,2,"267, 301","all_evals_toy_rodents"
4,12,3,100,20,-81.2670003323973,2,"342, 35","all_evals_toy_rodents"
4,12,3,100,20,-55.4870700368991,2,"331, 376","all_evals_toy_rodents"
4,12,3,100,20,-83.2288821282933,2,"418, 411","all_evals_toy_rodents"
4,12,3,100,20,-60.0361177187062,2,"364, 66","all_evals_toy_rodents"
4,12,3,100,20,-99.8364792771209,2,"359, 296","all_evals_toy_rodents"
4,12,3,100,20,-57.4113412488194,2,"171, 246","all_evals_toy_rodents"
4,12,3,100,20,-50.9201380566407,2,"214, 93","all_evals_toy_rodents"
4,12,3,100,20,-91.9939671648653,2,"303, 219","all_evals_toy_rodents"
4,12,3,100,20,-42.4156381791855,2,"313, 38","all_evals_toy_rodents"
4,12,3,100,20,-57.0479241690295,2,"54, 285","all_evals_toy_rodents"
4,12,3,100,20,-56.9859423467301,2,"94, 176","all_evals_toy_rodents"
5,12,4,100,20,-70.1532789141965,2,"296, 246","all_evals_toy_rodents"
5,12,4,100,20,-62.5364883101772,2,"344, 227","all_evals_toy_rodents"
5,12,4,100,20,-125.18954801642,2,"434, 212","all_evals_toy_rodents"
5,12,4,100,20,-65.2508311584072,2,"236, 61","all_evals_toy_rodents"
5,12,4,100,20,-39.3801348832064,2,"167, 379","all_evals_toy_rodents"
5,12,4,100,20,-60.7621615869373,2,"250, 215","all_evals_toy_rodents"
5,12,4,100,20,-87.3183438802303,2,"253, 359","all_evals_toy_rodents"
5,12,4,100,20,-62.8376559782883,2,"165, 363","all_evals_toy_rodents"
5,12,4,100,20,-50.9740954205459,2,"267, 301","all_evals_toy_rodents"
5,12,4,100,20,-100.589694361321,2,"342, 35","all_evals_toy_rodents"
5,12,4,100,20,-50.6503346749591,2,"331, 376","all_evals_toy_rodents"
5,12,4,100,20,-66.3180948356557,2,"418, 411","all_evals_toy_rodents"
5,12,4,100,20,-58.6385571835719,2,"364, 66","all_evals_toy_rodents"
5,12,4,100,20,-89.4078133119003,2,"359, 296","all_evals_toy_rodents"
5,12,4,100,20,-46.138618793376,2,"171, 246","all_evals_toy_rodents"
5,12,4,100,20,-52.4277932958515,2,"214, 93","all_evals_toy_rodents"
5,12,4,100,20,-78.6245311544178,2,"303, 219","all_evals_toy_rodents"
5,12,4,100,20,-38.7799381169171,2,"313, 38","all_evals_toy_rodents"
5,12,4,100,20,-52.7986174435691,2,"54, 285","all_evals_toy_rodents"
5,12,4,100,20,-56.1070689331141,2,"94, 176","all_evals_toy_rodents"
6,12,4,100,20,-78.2702668168007,2,"296, 246","all_evals_toy_rodents"
6,12,4,100,20,-61.9330557164602,2,"344, 227","all_evals_toy_rodents"
6,12,4,100,20,-110.671229157904,2,"434, 212","all_evals_toy_rodents"
6,12,4,100,20,-64.5946297099045,2,"236, 61","all_evals_toy_rodents"
6,12,4,100,20,-45.4606678991729,2,"167, 379","all_evals_toy_rodents"
6,12,4,100,20,-45.4068630817452,2,"250, 215","all_evals_toy_rodents"
6,12,4,100,20,-87.0110602588586,2,"253, 359","all_evals_toy_rodents"
6,12,4,100,20,-68.7991262217194,2,"165, 363","all_evals_toy_rodents"
6,12,4,100,20,-54.3480628179254,2,"267, 301","all_evals_toy_rodents"
6,12,4,100,20,-95.6688081784026,2,"342, 35","all_evals_toy_rodents"
6,12,4,100,20,-48.8821479322343,2,"331, 376","all_evals_toy_rodents"
6,12,4,100,20,-56.816861674827,2,"418, 411","all_evals_toy_rodents"
6,12,4,100,20,-59.0664338718934,2,"364, 66","all_evals_toy_rodents"
6,12,4,100,20,-87.5731479006789,2,"359, 296","all_evals_toy_rodents"
6,12,4,100,20,-53.2424805414145,2,"171, 246","all_evals_toy_rodents"
6,12,4,100,20,-40.2082538220115,2,"214, 93","all_evals_toy_rodents"
6,12,4,100,20,-76.6427582787795,2,"303, 219","all_evals_toy_rodents"
6,12,4,100,20,-37.8076515993172,2,"313, 38","all_evals_toy_rodents"
6,12,4,100,20,-56.1720181876289,2,"54, 285","all_evals_toy_rodents"
6,12,4,100,20,-56.8108907755264,2,"94, 176","all_evals_toy_rodents"
7,12,4,100,20,-73.8167986524068,2,"296, 246","all_evals_toy_rodents"
7,12,4,100,20,-57.3951680230775,2,"344, 227","all_evals_toy_rodents"
7,12,4,100,20,-124.485199337001,2,"434, 212","all_evals_toy_rodents"
7,12,4,100,20,-66.981197681469,2,"236, 61","all_evals_toy_rodents"
7,12,4,100,20,-41.529251983272,2,"167, 379","all_evals_toy_rodents"
7,12,4,100,20,-65.1985250227797,2,"250, 215","all_evals_toy_rodents"
7,12,4,100,20,-80.905686272825,2,"253, 359","all_evals_toy_rodents"
7,12,4,100,20,-62.19893388906,2,"165, 363","all_evals_toy_rodents"
7,12,4,100,20,-51.5385581950218,2,"267, 301","all_evals_toy_rodents"
7,12,4,100,20,-92.0345625230654,2,"342, 35","all_evals_toy_rodents"
7,12,4,100,20,-45.7225936474042,2,"331, 376","all_evals_toy_rodents"
7,12,4,100,20,-59.5171718983946,2,"418, 411","all_evals_toy_rodents"
7,12,4,100,20,-59.9010993096686,2,"364, 66","all_evals_toy_rodents"
7,12,4,100,20,-87.5814343447433,2,"359, 296","all_evals_toy_rodents"
7,12,4,100,20,-47.8942304981591,2,"171, 246","all_evals_toy_rodents"
7,12,4,100,20,-39.5546199698033,2,"214, 93","all_evals_toy_rodents"
7,12,4,100,20,-72.7031319938152,2,"303, 219","all_evals_toy_rodents"
7,12,4,100,20,-39.0176593706869,2,"313, 38","all_evals_toy_rodents"
7,12,4,100,20,-54.6149987977859,2,"54, 285","all_evals_toy_rodents"
7,12,4,100,20,-58.8428902410476,2,"94, 176","all_evals_toy_rodents"
8,12,3,100,20,-76.1592027104592,2,"296, 246","all_evals_toy_rodents"
8,12,3,100,20,-73.3292155678098,2,"344, 227","all_evals_toy_rodents"
8,12,3,100,20,-129.701828191805,2,"434, 212","all_evals_toy_rodents"
8,12,3,100,20,-66.8141975192474,2,"236, 61","all_evals_toy_rodents"
8,12,3,100,20,-43.9569539217773,2,"167, 379","all_evals_toy_rodents"
8,12,3,100,20,-55.0577852182283,2,"250, 215","all_evals_toy_rodents"
8,12,3,100,20,-86.4822766632951,2,"253, 359","all_evals_toy_rodents"
8,12,3,100,20,-66.6889840339839,2,"165, 363","all_evals_toy_rodents"
8,12,3,100,20,-59.5355770826953,2,"267, 301","all_evals_toy_rodents"
8,12,3,100,20,-86.8460881921024,2,"342, 35","all_evals_toy_rodents"
8,12,3,100,20,-52.6121605783405,2,"331, 376","all_evals_toy_rodents"
8,12,3,100,20,-86.1300548425083,2,"418, 411","all_evals_toy_rodents"
8,12,3,100,20,-55.3624747334431,2,"364, 66","all_evals_toy_rodents"
8,12,3,100,20,-95.0284945510472,2,"359, 296","all_evals_toy_rodents"
8,12,3,100,20,-56.8439690724377,2,"171, 246","all_evals_toy_rodents"
8,12,3,100,20,-42.9530374106099,2,"214, 93","all_evals_toy_rodents"
8,12,3,100,20,-75.9782452323738,2,"303, 219","all_evals_toy_rodents"
