"","k","seed","cpts","nit","nfolds","sum_loglik","ntests","test_steps"
"133",6,4,1,100,10,-630.470926561698,2,"18, 12"
"134",6,4,1,100,10,-569.320777432491,2,"7, 2"
"135",6,4,1,100,10,-528.050372213466,2,"5, 11"
"136",6,4,1,100,10,-582.327559377782,2,"11, 3"
"137",6,4,1,100,10,-485.71294912422,2,"11, 2"
"138",6,4,1,100,10,-470.628296315876,2,"12, 2"
"139",6,4,1,100,10,-612.379924488016,2,"7, 13"
"140",6,4,1,100,10,-514.873566090728,2,"11, 22"
"141",7,4,0,100,10,-647.505924447495,2,"8, 20"
"142",7,4,0,100,10,-641.076752968307,2,"22, 3"
"143",7,4,0,100,10,-567.778421123717,2,"18, 12"
"144",7,4,0,100,10,-637.743335770445,2,"7, 2"
"145",7,4,0,100,10,-643.660752109284,2,"5, 11"
"146",7,4,0,100,10,-666.889040979819,2,"11, 3"
"147",7,4,0,100,10,-564.926916375299,2,"11, 2"
"148",7,4,0,100,10,-548.334044811909,2,"12, 2"
"149",7,4,0,100,10,-562.645628927871,2,"7, 13"
"150",7,4,0,100,10,-544.107886316894,2,"11, 22"
"151",8,4,1,100,10,-645.512756394359,2,"8, 20"
"152",8,4,1,100,10,-594.565953117987,2,"22, 3"
"153",8,4,1,100,10,-712.410698035584,2,"18, 12"
"154",8,4,1,100,10,-582.298523193902,2,"7, 2"
"155",8,4,1,100,10,-561.467108514438,2,"5, 11"
"156",8,4,1,100,10,-576.392210787977,2,"11, 3"
"157",8,4,1,100,10,-483.327637577177,2,"11, 2"
"158",8,4,1,100,10,-470.33364914843,2,"12, 2"
"159",8,4,1,100,10,-568.815312232501,2,"7, 13"
"160",8,4,1,100,10,-525.432930459669,2,"11, 22"
"161",9,4,1,100,10,-633.246482396761,2,"8, 20"
"162",9,4,1,100,10,-599.913908010447,2,"22, 3"
"163",9,4,1,100,10,-736.421276053189,2,"18, 12"
"164",9,4,1,100,10,-580.385500280959,2,"7, 2"
"165",9,4,1,100,10,-552.565370081956,2,"5, 11"
"166",9,4,1,100,10,-723.391730425841,2,"11, 3"
"167",9,4,1,100,10,-491.134715175037,2,"11, 2"
"168",9,4,1,100,10,-478.380064107197,2,"12, 2"
"169",9,4,1,100,10,-592.394701056501,2,"7, 13"
"170",9,4,1,100,10,-531.203042257618,2,"11, 22"
"171",10,4,0,100,10,-649.45915306437,2,"8, 20"
"172",10,4,0,100,10,-681.528177070393,2,"22, 3"
"173",10,4,0,100,10,-630.675090057825,2,"18, 12"
"174",10,4,0,100,10,-638.392642716371,2,"7, 2"
"175",10,4,0,100,10,-636.19063909266,2,"5, 11"
"176",10,4,0,100,10,-764.811652736049,2,"11, 3"
"177",10,4,0,100,10,-568.29255926045,2,"11, 2"
"178",10,4,0,100,10,-565.451033209313,2,"12, 2"
"179",10,4,0,100,10,-567.59428316136,2,"7, 13"
"180",10,4,0,100,10,-566.304934496297,2,"11, 22"
"181",2,6,1,100,10,-563.209301297245,2,"8, 20"
"182",2,6,1,100,10,-511.546840111128,2,"22, 3"
"183",2,6,1,100,10,-501.731968539521,2,"18, 12"
"184",2,6,1,100,10,-459.314759019649,2,"7, 2"
"185",2,6,1,100,10,-516.874501489855,2,"5, 11"
"186",2,6,1,100,10,-513.613277143567,2,"11, 3"
"187",2,6,1,100,10,-451.218459026532,2,"11, 2"
"188",2,6,1,100,10,-460.169804433157,2,"12, 2"
"189",2,6,1,100,10,-561.530467191196,2,"7, 13"
"190",2,6,1,100,10,-466.762978777294,2,"11, 22"
"191",3,6,2,100,10,-522.88121947729,2,"8, 20"
"192",3,6,2,100,10,-462.741416631039,2,"22, 3"
"193",3,6,2,100,10,-448.338330750596,2,"18, 12"
"194",3,6,2,100,10,-571.516235965016,2,"7, 2"
"195",3,6,2,100,10,-445.687158318929,2,"5, 11"
"196",3,6,2,100,10,-476.474509135799,2,"11, 3"
"197",3,6,2,100,10,-395.187940031373,2,"11, 2"
"198",3,6,2,100,10,-383.095622166383,2,"12, 2"
"199",3,6,2,100,10,-575.157020895786,2,"7, 13"
"200",3,6,2,100,10,-427.83292345014,2,"11, 22"
"201",4,6,2,100,10,-536.755289169773,2,"8, 20"
"202",4,6,2,100,10,-523.912472675998,2,"22, 3"
"203",4,6,2,100,10,-509.999214661537,2,"18, 12"
"204",4,6,2,100,10,-582.165873628843,2,"7, 2"
"205",4,6,2,100,10,-452.691271514562,2,"5, 11"
"206",4,6,2,100,10,-554.492112360392,2,"11, 3"
"207",4,6,2,100,10,-415.592028989888,2,"11, 2"
"208",4,6,2,100,10,-427.235952176742,2,"12, 2"
"209",4,6,2,100,10,-540.892772496256,2,"7, 13"
"210",4,6,2,100,10,-419.8605426012,2,"11, 22"
"211",5,6,2,100,10,-503.966016939233,2,"8, 20"
"212",5,6,2,100,10,-539.742890506582,2,"22, 3"
"213",5,6,2,100,10,-512.036921275525,2,"18, 12"
"214",5,6,2,100,10,-594.420970181834,2,"7, 2"
"215",5,6,2,100,10,-447.947383962004,2,"5, 11"
"216",5,6,2,100,10,-614.115885583889,2,"11, 3"
"217",5,6,2,100,10,-411.822784615951,2,"11, 2"
"218",5,6,2,100,10,-416.098493000881,2,"12, 2"
"219",5,6,2,100,10,-545.523862690789,2,"7, 13"
"220",5,6,2,100,10,-410.896681677881,2,"11, 22"
"221",6,6,1,100,10,-584.489617675019,2,"8, 20"
"222",6,6,1,100,10,-562.660233126996,2,"22, 3"
"223",6,6,1,100,10,-580.736938335701,2,"18, 12"
"224",6,6,1,100,10,-575.259587481794,2,"7, 2"
"225",6,6,1,100,10,-531.501356585689,2,"5, 11"
"226",6,6,1,100,10,-752.89170775748,2,"11, 3"
"227",6,6,1,100,10,-480.178292931934,2,"11, 2"
"228",6,6,1,100,10,-461.608415405746,2,"12, 2"
"229",6,6,1,100,10,-556.21463862309,2,"7, 13"
"230",6,6,1,100,10,-493.028006860925,2,"11, 22"
"231",7,6,1,100,10,-633.464509598837,2,"8, 20"
"232",7,6,1,100,10,-547.412014376888,2,"22, 3"
"233",7,6,1,100,10,-566.751735952962,2,"18, 12"
"234",7,6,1,100,10,-580.068198961902,2,"7, 2"
